customer_id;age;gender;subscription_type;watch_hours;last_login_days;region;device;monthly_fee;payment_method;number_of_profiles;avg_watch_time_per_day;favorite_genre
3x90379y-6a89-4764-803z-z958y1a4e37a;24;Female;Premium;0,65;34;Africa;Mobile;17,99;Gift Card;4;0,02;Drama
8779474z-9y48-4042-ae79-z30y1e583e5x;18;Other;Premium;17,01;43;South America;Desktop;17,99;PayPal;2;0,39;Drama
x2538457-5z62-41a2-98y7-4z3z8e570a97;45;Female;Premium;15,57;24;Europe;Mobile;17,99;Credit Card;4;0,62;Documentary
x35e9995-4a42-438y-a56f-xff2e9ayy65e;39;Other;Basic;1,28;39;South America;Desktop;8,99;Credit Card;5;0,03;Documentary
66x3a92z-4y35-46e6-zf15-yz673ze2aee2;27;Male;Premium;2,95;30;South America;Desktop;17,99;PayPal;2;0,1;Horror
5xx447xz-64ye-4z28-z902-9ya4fa896a61;33;Female;Basic;21,76;33;Asia;Laptop;8,99;Crypto;4;0,64;Action
78x39xa7-y35a-4a24-a6a2-xyf5627f84f1;57;Male;Premium;16,85;33;Oceania;Laptop;17,99;Gift Card;1;0,5;Horror
8feyz4x8-9571-46f5-8773-xa640a6481zy;32;Male;Premium;19,63;18;Asia;Laptop;17,99;Crypto;5;1,03;Horror
7x3f0x0z-9ayx-4f21-88ae-3801eza6yx8z;42;Female;Basic;23,89;18;Oceania;Mobile;8,99;Crypto;4;1,26;Horror
a893ye7f-y8zy-427a-z89x-206a94x5a33a;63;Female;Basic;2,95;41;South America;Laptop;8,99;PayPal;2;0,07;Romance
23z6e829-8591-490z-z518-20z451z14zz1;61;Other;Basic;30,44;60;Oceania;Tablet;8,99;Gift Card;2;0,5;Horror
x16axe89-0f8a-447e-z492-xz632a54e02z;67;Male;Premium;4,77;30;North America;Desktop;17,99;Debit Card;1;0,15;Action
713434a0-yfy8-456f-z17e-2f35e330560f;46;Other;Standard;20,57;43;Asia;Mobile;13,99;Credit Card;3;0,47;Drama
x3z99f7e-x0ay-4199-8813-91665f16z3fz;23;Female;Premium;4,03;3;North America;Mobile;17,99;PayPal;5;1,01;Romance
9f79xyf6-1ff7-4605-z82y-36yx49z06xx2;60;Other;Standard;12,66;12;Asia;Desktop;13,99;Debit Card;1;0,97;Romance
e13622fa-x0z3-44y6-z157-38f7a6933x87;58;Female;Basic;11,16;31;Asia;Laptop;8,99;Gift Card;1;0,35;Documentary
45y38646-4908-4075-z81x-z90z507zxy9z;50;Other;Standard;31,24;8;South America;TV;13,99;PayPal;4;3,47;Romance
yeae0y44-3af1-464y-98xe-82y6y0a19ae2;35;Other;Premium;3,63;57;Europe;Laptop;17,99;Credit Card;5;0,06;Sci-Fi
35fx09z4-e9f0-4x81-9839-y48198x46yf2;18;Female;Basic;5,19;37;South America;Tablet;8,99;Crypto;1;0,14;Romance
92z89aae-x3x2-4715-z669-4634124a6444;62;Male;Basic;9,89;7;Europe;Tablet;8,99;Gift Card;2;1,24;Horror
062y9z99-x361-4y0e-z1xx-507fxx20z1e7;55;Male;Basic;3,83;28;Europe;Desktop;8,99;Credit Card;4;0,13;Sci-Fi
yyxe27y7-ye46-4ax9-a8z4-8z2e100y2fa1;53;Male;Standard;3,65;2;Asia;Laptop;13,99;PayPal;4;1,22;Romance
yy5f3372-1199-4095-z04e-5x731f75390e;27;Female;Premium;1,29;22;North America;Laptop;17,99;Debit Card;5;0,06;Comedy
8ea1e41z-xf4y-4x34-zz14-x0z5eff7z1e9;56;Other;Standard;19,59;23;North America;Mobile;13,99;Debit Card;1;0,82;Comedy
771523y2-478a-4251-zf5y-8a002x31z068;51;Other;Premium;4,52;59;North America;TV;17,99;Crypto;3;0,08;Comedy
4x3z2xy9-926x-4822-zz9x-93ez38181f03;58;Female;Basic;17,27;6;Asia;TV;8,99;Debit Card;3;2,47;Romance
f77z7449-0y29-440f-a2y0-67yx766ez69z;54;Other;Basic;12,9;48;Africa;Tablet;8,99;Gift Card;4;0,26;Action
0y3x6yf4-03ef-4zxy-90y2-4219f71x505a;38;Other;Standard;18,33;21;Africa;Desktop;13,99;Gift Card;5;0,83;Comedy
y7e0f909-6796-452x-a3fx-xy07966ey853;21;Male;Basic;10,77;24;Africa;TV;8,99;PayPal;2;0,43;Horror
y8a3fy80-5146-415e-z463-45z56f4a9y14;40;Male;Basic;5,11;8;North America;Desktop;8,99;Crypto;1;0,57;Romance
f86zf906-2201-4800-8413-fza4e4e8ae50;59;Male;Basic;0,5;60;North America;Tablet;8,99;Credit Card;2;0,01;Sci-Fi
59xxyz4x-x232-4415-a32e-7y13x1z268f5;62;Female;Premium;33,77;31;Asia;Tablet;17,99;PayPal;4;1,06;Action
7016829y-88f3-4821-9fy1-ye5343e53906;31;Female;Premium;1,02;39;Oceania;Laptop;17,99;Crypto;3;0,03;Drama
8590233y-8a03-4xa7-z235-x889a4za10a7;27;Other;Premium;30,11;3;Africa;Mobile;17,99;Crypto;3;7,53;Romance
z444x608-a7ey-4a3x-z25z-e182zxe9yxya;51;Male;Premium;7,8;59;North America;Desktop;17,99;Debit Card;2;0,13;Romance
70y22zxz-e226-4a53-z2xa-5f00y9873y5y;47;Other;Basic;3,64;15;Oceania;Mobile;8,99;Crypto;4;0,23;Drama
e5x91451-1x12-4a01-a042-87z0f22yy66z;42;Male;Premium;16,37;45;Asia;Desktop;17,99;Debit Card;4;0,36;Comedy
a6x3a561-5aff-4ez2-z18a-60064af4a2y4;60;Other;Standard;3,29;50;South America;TV;13,99;Crypto;3;0,06;Horror
391709xy-2122-409e-9e2y-0zyf6f96x131;19;Male;Premium;1,98;26;Asia;Laptop;17,99;PayPal;4;0,07;Horror
2995e5e8-z8e9-40x6-z211-a261528128x7;61;Male;Premium;5,31;25;Europe;Laptop;17,99;Gift Card;3;0,2;Sci-Fi
a1z7828z-5601-4a18-z19y-fe7268xx5a15;68;Female;Premium;41,2;30;Oceania;Tablet;17,99;Gift Card;5;1,33;Comedy
49z003fa-4997-4af1-90e2-y4f8ee1f1779;44;Male;Standard;1,05;18;Africa;Tablet;13,99;PayPal;3;0,06;Drama
30z72525-6af0-428z-a8x9-7451x407f3z9;46;Male;Premium;30,92;15;Europe;Desktop;17,99;Credit Card;5;1,93;Action
y5012664-e999-48x6-za20-5a7y51f6f262;30;Other;Basic;14,06;50;North America;Laptop;8,99;Gift Card;1;0,28;Documentary
fy1176e6-zf27-4f67-989e-2zz32af87ez5;60;Other;Basic;0,27;35;Europe;Mobile;8,99;Credit Card;2;0,01;Drama
05e3ey87-8fzx-43ef-aa33-05e871060939;66;Other;Premium;35,88;18;North America;Tablet;17,99;Credit Card;5;1,89;Drama
e76f0xa1-9474-47af-a161-0x2f9a8fxa76;48;Other;Basic;17,72;22;Africa;Mobile;8,99;Crypto;3;0,77;Comedy
ff13f6a1-44z1-4y92-z638-17f63606970z;46;Other;Premium;1,76;28;Oceania;Desktop;17,99;Credit Card;4;0,06;Documentary
e9ea338a-e635-4x42-az37-96xe2f5656ax;66;Male;Premium;30,91;51;North America;TV;17,99;PayPal;1;0,59;Drama
xxy99y73-7758-4640-aex3-4e11x1f22150;40;Male;Basic;1,18;39;Asia;Tablet;8,99;Debit Card;2;0,03;Sci-Fi
561z865z-5x18-4836-z50e-f40zxe688zyf;35;Female;Basic;5;48;Africa;Desktop;8,99;Crypto;1;0,1;Drama
6y9f98ff-4f0f-4639-85x0-5e401x743a4y;52;Male;Basic;0,41;48;Europe;TV;8,99;Credit Card;5;0,01;Documentary
zf6a8e72-8xzy-4f8y-8e6e-77f94994af64;24;Male;Standard;8,96;34;South America;Mobile;13,99;Gift Card;2;0,26;Comedy
2f4ee00e-a84z-43e8-zz6x-64y48x0ye757;46;Other;Premium;7,86;10;Oceania;Tablet;17,99;Credit Card;1;0,71;Drama
x727f89x-x107-459y-a343-4y7y59015831;30;Female;Standard;1,21;14;Europe;TV;13,99;Crypto;5;0,08;Drama
101z4ye6-z2f8-41az-z6f4-2a3ex4xza3ez;36;Female;Basic;0,05;25;Europe;Desktop;8,99;Debit Card;4;0;Action
571a05xy-0525-4962-81z2-e2xezf902229;30;Female;Basic;7,59;36;Oceania;Mobile;8,99;Credit Card;3;0,21;Horror
01717096-8x78-4952-8e2a-2z736796x452;26;Male;Basic;22,41;15;South America;Tablet;8,99;Gift Card;4;1,4;Action
3x81x442-7zx1-472e-ze6y-87x59a39x2x6;46;Other;Premium;13,15;57;Oceania;Tablet;17,99;Crypto;5;0,23;Action
65ff28ye-5167-4737-z5e6-68y27a6a6x8a;19;Male;Basic;12,3;29;Oceania;Desktop;8,99;Debit Card;1;0,41;Drama
235a56y4-10ze-43f0-ay08-14a913yx1569;33;Other;Basic;29,76;50;Europe;Mobile;8,99;Crypto;3;0,58;Action
05z69fz9-1yx4-4ez2-866z-392801328417;21;Other;Basic;18,91;36;Asia;Desktop;8,99;Debit Card;1;0,51;Horror
xaa75y56-1674-4ay3-a470-64524a70x5z5;69;Female;Standard;5,93;39;North America;Desktop;13,99;Gift Card;5;0,15;Sci-Fi
537ay1y5-a609-4780-94ez-517z0e64ae21;30;Female;Premium;1,85;5;Europe;Laptop;17,99;Debit Card;5;0,31;Drama
373xf7a9-5e18-427a-982f-59e95851f9x7;23;Other;Basic;28,57;55;Oceania;Desktop;8,99;PayPal;3;0,51;Drama
aaf5f091-7785-48x1-84e9-fa47zf7525e5;70;Female;Basic;2,46;53;South America;Laptop;8,99;Crypto;1;0,05;Drama
843f9e04-265y-4f69-8yx8-27f093ey3e0f;62;Male;Basic;22,77;47;South America;Mobile;8,99;Crypto;5;0,47;Documentary
61e49860-703a-4a67-82ax-5749094f5xy2;53;Female;Premium;2,89;22;South America;Mobile;17,99;PayPal;5;0,13;Documentary
zze915y1-0aza-4z41-zefx-xxz68yxx7z58;63;Other;Premium;15,02;11;North America;TV;17,99;PayPal;2;1,25;Comedy
e45x6y09-50x4-44ae-z8f3-408zyx74yaxa;55;Male;Standard;7,28;12;South America;Tablet;13,99;Credit Card;1;0,56;Comedy
xfy2y37e-28ey-47xz-zfx9-87xye42a6384;62;Female;Standard;1,62;37;North America;TV;13,99;Crypto;3;0,04;Horror
98z673ez-exzf-4aa3-81x9-z6yz512zez47;21;Other;Premium;12,34;19;Oceania;TV;17,99;Debit Card;3;0,62;Romance
9359e195-x2yx-4e6x-ayxf-3yy04ayz7545;29;Male;Standard;10,76;50;South America;Mobile;13,99;PayPal;2;0,21;Drama
z1990fy7-29ye-4129-a239-z95591xz2fe3;22;Other;Premium;13,72;59;Asia;Desktop;17,99;Crypto;5;0,23;Drama
za8y3z67-e723-4833-8515-1909ez090ffy;28;Male;Standard;22,78;16;Oceania;Laptop;13,99;Debit Card;5;1,34;Sci-Fi
fxf173e9-3yy2-4211-ax97-6a89az4y992x;60;Female;Basic;1,76;48;North America;TV;8,99;Debit Card;2;0,04;Sci-Fi
z2xazfea-7x61-4505-8x8z-15194x98a3y1;29;Male;Premium;14,85;10;Asia;Tablet;17,99;Credit Card;1;1,35;Horror
0a450e9y-x685-4z05-zx36-yz4aaz6a21ex;63;Male;Basic;0,75;46;Asia;Tablet;8,99;Gift Card;3;0,02;Horror
e4e9504a-7x5x-47x9-940x-31817782fy8f;40;Other;Standard;19,15;40;Asia;Laptop;13,99;Debit Card;2;0,47;Horror
20e2e96f-2ay5-4a36-9yfa-9x6738y4e1ee;54;Other;Standard;5,57;53;Europe;TV;13,99;Crypto;5;0,1;Documentary
za93x319-xxx9-4x3e-991a-fxyza85570y3;63;Other;Standard;6,72;18;Europe;Tablet;13,99;Credit Card;4;0,35;Documentary
3ae5e0f7-8zff-4310-z002-0x99213faxax;31;Other;Basic;14,07;52;Europe;Desktop;8,99;Gift Card;3;0,27;Romance
y8a35af6-aa05-410a-85f0-e8ea8e13x69a;26;Other;Standard;4,86;19;South America;Mobile;13,99;PayPal;4;0,24;Drama
a02f28e9-2264-4z14-z562-3098301z12fx;18;Female;Basic;1,82;46;South America;Tablet;8,99;Credit Card;3;0,04;Romance
e3x31a6y-7408-4ax9-a763-ea9a744f27xe;28;Female;Standard;4,39;14;North America;Tablet;13,99;Debit Card;2;0,29;Romance
x642x465-x3xy-4y44-89x0-a93e4yy2f65x;46;Male;Standard;3,37;18;Oceania;TV;13,99;Debit Card;5;0,18;Horror
xfx1210y-8265-4142-z69e-e4yxz9258776;47;Male;Standard;2,01;5;North America;Laptop;13,99;Credit Card;2;0,33;Documentary
ax681y74-e812-4922-a966-89fea4750yx4;47;Male;Basic;6,54;55;Africa;Mobile;8,99;PayPal;2;0,12;Comedy
9ae480fe-xaz2-482a-86yy-x7ax530f7704;29;Other;Standard;4,33;25;Europe;Mobile;13,99;Credit Card;4;0,17;Romance
422z2z02-7z3y-4fzf-z594-6e2914e469y5;70;Other;Standard;32,62;26;Africa;TV;13,99;Crypto;1;1,21;Sci-Fi
6af7638e-274z-40za-8035-97z8x5181611;26;Other;Premium;11,35;37;Oceania;Tablet;17,99;PayPal;2;0,3;Romance
fx7293ff-a104-4081-z219-8a71ax708yz5;68;Male;Premium;2,34;44;Oceania;Laptop;17,99;Gift Card;5;0,05;Drama
892594z0-7698-4z09-9093-39ex12e147ae;18;Female;Basic;13,51;53;North America;Laptop;8,99;Debit Card;4;0,25;Documentary
9f356y38-182y-4951-z612-e9412297z50x;18;Other;Basic;3,89;33;Europe;Tablet;8,99;Debit Card;1;0,11;Action
63xaey73-9ae1-4781-za06-3950ayff9za6;29;Female;Basic;8,48;39;Africa;TV;8,99;Debit Card;5;0,21;Romance
xfzzzz1z-x847-42y1-920y-2e08ax6z3481;24;Male;Premium;9,02;26;North America;Desktop;17,99;Debit Card;4;0,33;Sci-Fi
7159f13y-01z8-4y3y-8x77-8a60xf9e2653;29;Other;Standard;53,2;49;South America;Laptop;13,99;Crypto;5;1,06;Sci-Fi
8329446y-9y38-459z-z296-59f5f19f2a51;37;Male;Basic;4,98;30;South America;Mobile;8,99;Gift Card;4;0,16;Romance
7aeaxa68-2ay1-4864-8292-82yy19x446xa;21;Other;Premium;4,21;31;Europe;Laptop;17,99;Gift Card;5;0,13;Documentary
278y548x-ee93-44z9-aeaz-xayx67z66291;65;Other;Basic;16,1;10;North America;Tablet;8,99;Crypto;3;1,46;Sci-Fi
242a83ze-25ex-4z50-966e-126fa3zxa7x0;44;Male;Basic;4,89;35;Oceania;Laptop;8,99;PayPal;3;0,14;Drama
0886815y-00y9-4177-zx6z-86z3x1610606;18;Other;Premium;7,15;9;Europe;Laptop;17,99;Debit Card;3;0,72;Comedy
19f96zaz-f769-4axe-9axx-63xx0769e499;55;Male;Basic;0,12;22;South America;Tablet;8,99;Debit Card;4;0,01;Comedy
z586e701-6744-4a21-a4y4-2a434139x2ex;47;Other;Standard;10,82;51;Europe;Mobile;13,99;Credit Card;2;0,21;Comedy
2z17x2zf-926e-4ezf-a591-a9966eex3815;47;Male;Premium;2,57;60;South America;TV;17,99;Gift Card;3;0,04;Action
17ey48zz-58x9-4ze7-a2x5-ax5f1zx26y9z;36;Other;Premium;2,85;15;Africa;Tablet;17,99;PayPal;3;0,18;Comedy
y4ez2f57-2a9z-405z-z686-e34aa4y1za65;70;Other;Premium;8,6;37;Africa;Desktop;17,99;Crypto;3;0,23;Documentary
71231f4a-6054-4y64-8499-31766y837z61;51;Female;Premium;8,34;32;Asia;TV;17,99;Crypto;2;0,25;Romance
ayze95z8-ze8f-459a-z0e1-2e9f99755a77;48;Male;Standard;20,69;43;Africa;Laptop;13,99;Credit Card;2;0,47;Action
0a6816a7-f888-47z3-84f4-937zyx1a9023;39;Other;Premium;13,49;21;South America;Tablet;17,99;Credit Card;4;0,61;Drama
2e24691x-31e2-4802-af7a-2e2fx8afzee8;33;Male;Standard;0,93;4;Asia;Tablet;13,99;Crypto;1;0,19;Sci-Fi
65yz8x99-164z-4e42-zaxf-xae7fz16x388;63;Other;Standard;30,83;10;Europe;Laptop;13,99;Crypto;2;2,8;Sci-Fi
31f8fx87-aea7-4f86-ay51-080zzx39y074;51;Other;Basic;3,64;50;South America;TV;8,99;Debit Card;1;0,07;Action
7x314499-x7e9-4619-a054-y17x976x3aa4;21;Female;Standard;13,77;45;South America;Laptop;13,99;PayPal;1;0,3;Horror
22axa47z-5f63-44zy-ay7z-24989a5xe212;29;Female;Standard;1,56;10;Europe;Tablet;13,99;Gift Card;5;0,14;Horror
3zf8y2a4-z13f-4ye2-9532-440xfx0472a0;52;Female;Standard;10,14;49;Europe;TV;13,99;Gift Card;4;0,2;Action
0ae85af3-f96x-4x82-a2a0-72z0y0xz8529;20;Other;Standard;31,73;46;Africa;Tablet;13,99;Credit Card;1;0,68;Drama
xy684z93-x819-40f9-8e0e-8419z6139xz6;48;Other;Basic;6,63;10;South America;Tablet;8,99;PayPal;2;0,6;Documentary
7y7yz0xe-6a7a-4y38-91xf-959y1fa55547;25;Female;Basic;1,84;5;Oceania;Laptop;8,99;PayPal;5;0,31;Sci-Fi
1z03740z-7608-4z96-a78e-z48zezxe5337;53;Male;Basic;3,37;54;South America;Desktop;8,99;PayPal;5;0,06;Comedy
4e66e2a1-2aa8-42ez-9372-1a01a6f04a8y;27;Male;Standard;5,32;54;Europe;Desktop;13,99;PayPal;4;0,1;Drama
z5f4e9xe-96ex-44z6-9ye8-51x81ay90562;50;Other;Standard;21,29;26;Oceania;Laptop;13,99;Gift Card;3;0,79;Romance
a16251fz-f52z-430e-9zz1-272ezfz4a387;41;Other;Basic;20,26;41;Africa;Laptop;8,99;Crypto;1;0,48;Documentary
f4y785ey-5213-4x09-8xfx-af38ex4yy0z8;47;Female;Standard;4,1;52;South America;Laptop;13,99;Debit Card;1;0,08;Drama
a1yayey9-xz50-426x-z7e5-6ey5yyfzy39e;59;Female;Basic;77,09;36;North America;Desktop;8,99;PayPal;3;2,08;Romance
84zz4a72-f675-48za-a3x6-aa4z8y828fe6;58;Male;Premium;2,11;23;Africa;TV;17,99;Debit Card;3;0,09;Documentary
f29753x3-885x-4x69-a71y-5ay46637749e;24;Male;Premium;12,65;23;North America;Tablet;17,99;Debit Card;3;0,53;Comedy
fe26y901-86af-42zf-a9yf-ey1zy66f6a46;69;Male;Basic;2,74;52;Oceania;Mobile;8,99;Debit Card;4;0,05;Action
yx4e8x09-810y-44a7-a053-37f8f77y0514;54;Other;Basic;8,52;10;Asia;TV;8,99;Credit Card;4;0,77;Action
fa40f79z-8e48-448a-98z0-x9064y1z0115;48;Other;Premium;18,21;35;Asia;Laptop;17,99;Gift Card;2;0,51;Sci-Fi
1z43az83-77a5-4a8f-z68y-zzz2x21x310f;18;Female;Standard;2,14;44;North America;Desktop;13,99;Gift Card;3;0,05;Comedy
51yf9141-4056-4062-85a8-43ez7e6272zy;27;Male;Standard;6,49;46;South America;Laptop;13,99;Debit Card;3;0,14;Drama
794z6449-y942-4346-82z8-166667e62y6y;41;Other;Standard;2,95;4;Asia;Laptop;13,99;PayPal;3;0,59;Sci-Fi
xf4ef614-eex1-4y6y-8472-z5zf8fe1e6ae;49;Male;Premium;5,08;25;Oceania;Laptop;17,99;PayPal;4;0,2;Horror
yff5x87x-e5x3-46a7-a439-z5x14x3aee6z;45;Male;Basic;1,92;46;North America;TV;8,99;Debit Card;4;0,04;Drama
zy14y635-9y82-42e0-9ea1-fz4yza7aayz5;63;Female;Basic;30,88;15;North America;TV;8,99;Gift Card;4;1,93;Comedy
zaaa1f32-4za3-46ex-90ef-x74366522631;54;Female;Basic;5,61;11;Europe;Mobile;8,99;PayPal;4;0,47;Sci-Fi
1yexz0ea-4404-4zx3-zx08-e1aa6ee85a12;38;Female;Standard;12,85;23;South America;TV;13,99;Gift Card;5;0,54;Action
3e453410-a025-42af-z464-f536ax03a150;24;Female;Basic;3,11;11;Asia;Tablet;8,99;Credit Card;2;0,26;Sci-Fi
8a558ye9-588z-4840-9e84-5a5x836x430f;41;Female;Standard;53,7;15;North America;Desktop;13,99;PayPal;5;3,36;Sci-Fi
z68y53e7-4y9f-4258-95z7-y73y28850f7y;26;Other;Standard;20,49;53;Oceania;Laptop;13,99;Gift Card;5;0,38;Sci-Fi
07ya6y7a-e7fz-498f-91z1-621fy7effa83;27;Other;Basic;19,48;16;Oceania;Desktop;8,99;Debit Card;3;1,15;Romance
z187ay76-4367-49z1-8y71-afz04eaxzy52;57;Male;Premium;0,55;40;Oceania;Desktop;17,99;Credit Card;5;0,01;Sci-Fi
xe1y3060-y7e2-4xxz-z67x-6y80z0yy9f9z;47;Female;Basic;0,46;1;Asia;TV;8,99;Credit Card;1;0,23;Comedy
z1255159-1199-4x92-925x-2zx1x66f27a8;46;Male;Standard;6,19;60;Europe;Laptop;13,99;Gift Card;3;0,1;Horror
e68xx843-5ax0-4f96-a114-feyf95z5f4x6;47;Other;Premium;1,03;38;North America;Tablet;17,99;Crypto;5;0,03;Comedy
f9506e2a-6a22-4945-zz7z-0719y94e9258;23;Other;Standard;17,54;40;Asia;Laptop;13,99;Gift Card;5;0,43;Drama
2779629f-a22z-448z-afe0-e9xexee50eff;68;Female;Basic;9,88;18;Africa;Desktop;8,99;Gift Card;3;0,52;Action
fzz0e169-5635-4785-8y4y-x8aya6zy724x;19;Male;Standard;13,21;31;South America;Mobile;13,99;Credit Card;2;0,41;Action
a4e333yf-yy94-4387-ax6a-y182az9a943a;69;Male;Basic;6,46;49;Europe;Mobile;8,99;Debit Card;3;0,13;Documentary
fz521689-6488-481f-z8ez-zayzf056f385;29;Male;Standard;11,42;16;North America;TV;13,99;PayPal;5;0,67;Comedy
5a65a314-97zz-4893-z479-fe03y3e20276;36;Female;Premium;71,41;60;South America;Desktop;17,99;Debit Card;1;1,17;Action
36fxyf0e-96a0-4a84-80e5-92931y07651y;38;Other;Standard;1,24;55;Europe;TV;13,99;Credit Card;5;0,02;Horror
x31f19z8-7axx-4867-9aee-a9987y498e9x;38;Male;Standard;10,71;20;Asia;Mobile;13,99;Debit Card;3;0,51;Documentary
9e12z8zx-a9y9-4zfe-a09x-7xf603y13f52;67;Other;Basic;15,16;2;Asia;Desktop;8,99;Debit Card;5;5,05;Romance
8y9f805z-1yea-4395-904e-7a5a310e9234;31;Other;Standard;10,2;18;Asia;Desktop;13,99;Gift Card;5;0,54;Comedy
48f3x126-2z72-47ye-a88y-125xzfyea2f6;53;Female;Standard;5,54;40;South America;Mobile;13,99;Crypto;3;0,14;Horror
ee80xxff-0534-48za-a952-aa9e70933650;44;Other;Standard;1,12;24;Europe;TV;13,99;Gift Card;2;0,04;Documentary
6f90axfx-xxf0-49e9-ay0z-7833fax27958;20;Other;Standard;0,79;23;South America;Tablet;13,99;PayPal;4;0,03;Drama
fxzz7y09-86z4-4a59-9772-021f06656aae;22;Male;Basic;23,81;23;Africa;Desktop;8,99;PayPal;1;0,99;Comedy
5fx18efz-f1z5-4eyz-a506-7884ay990fyy;69;Other;Premium;25,85;15;Africa;TV;17,99;Debit Card;3;1,62;Comedy
7106a199-919y-4xya-zyxx-50xe7516208y;29;Other;Basic;9,08;39;Asia;Mobile;8,99;Gift Card;5;0,23;Horror
x2ya8f35-33xe-41f7-900x-x56232ze43e2;65;Other;Standard;4,68;4;Asia;TV;13,99;Gift Card;1;0,94;Drama
a8a06958-f065-4125-ax8y-1x43312e8635;40;Male;Premium;0,88;1;Europe;Mobile;17,99;Credit Card;2;0,44;Sci-Fi
8766zf34-0235-4zax-z3x3-4x855393ey68;44;Male;Basic;3,32;16;South America;Desktop;8,99;Gift Card;4;0,2;Documentary
376a8158-1184-4952-ax53-914e27zy8x2e;21;Female;Premium;4,07;56;South America;Desktop;17,99;Credit Card;4;0,07;Action
6a551fy0-60a5-483f-a823-xe6eyf0ex3fy;50;Female;Basic;11,25;13;Asia;TV;8,99;Crypto;4;0,8;Sci-Fi
316z13ff-974f-46ee-a535-0ez0x54xzf08;69;Other;Standard;6,46;16;Oceania;TV;13,99;Debit Card;2;0,38;Drama
9a579630-34ex-41af-9605-6x16463f51a3;31;Male;Basic;4,83;15;Europe;Laptop;8,99;Credit Card;4;0,3;Horror
99x26z54-a532-497x-891a-457988z8a000;66;Other;Premium;0,27;59;North America;Tablet;17,99;Gift Card;2;0;Documentary
z75z9eyz-x8zf-486e-a896-153a2039yy85;64;Female;Premium;22,59;24;South America;TV;17,99;Credit Card;4;0,9;Romance
y6aa9949-za46-4793-8045-y6y9f528801x;69;Other;Premium;13,4;11;North America;Laptop;17,99;Debit Card;3;1,12;Comedy
f0x16yye-516z-4z52-z541-146fa115x382;47;Other;Standard;6,85;2;North America;Mobile;13,99;Gift Card;3;2,28;Romance
26028x11-a0yz-4305-89a4-f481f1xyy51e;70;Male;Standard;4,17;38;South America;Tablet;13,99;PayPal;1;0,11;Sci-Fi
866x76xe-f261-47fx-a76z-04x26f4354yx;44;Male;Standard;29,87;6;Africa;Mobile;13,99;Gift Card;3;4,27;Drama
x20f17x4-829x-452f-8z9y-28z86a17za70;67;Female;Standard;1,63;58;North America;Mobile;13,99;Gift Card;3;0,03;Documentary
x28y2ay2-60ey-4630-z868-74ay7e722yf0;66;Other;Standard;20,65;58;North America;Desktop;13,99;PayPal;4;0,35;Documentary
51159y3y-65zx-4e2f-ze01-7z65fey7yy64;57;Male;Premium;11,09;9;Oceania;Mobile;17,99;Gift Card;3;1,11;Romance
5ae85axa-ye4a-4e43-9055-yza17zy8e5e9;53;Female;Premium;5,65;24;Asia;Tablet;17,99;Credit Card;2;0,23;Sci-Fi
ay609128-y66e-4721-84fe-5zy8669aze15;67;Male;Basic;17,44;3;South America;Laptop;8,99;Credit Card;3;4,36;Romance
8a796ez5-411e-4659-8712-f55009816y45;35;Male;Standard;3,65;42;North America;Tablet;13,99;Debit Card;1;0,08;Drama
y9178z03-a423-4479-8770-a7799z9f3714;63;Female;Standard;1,66;0;Europe;Desktop;13,99;Crypto;1;1,66;Comedy
0e194852-0ef1-49ez-aye7-3995062e3482;53;Female;Basic;2,6;46;Europe;Desktop;8,99;Gift Card;5;0,06;Sci-Fi
8045a861-a968-4z58-89y6-xy15y6fx41e8;24;Female;Premium;2,48;19;North America;Mobile;17,99;Debit Card;2;0,12;Sci-Fi
ea08302a-40y0-4e80-a0f6-0x4xe8353a19;28;Other;Basic;22,74;28;South America;TV;8,99;Gift Card;1;0,78;Sci-Fi
3f98xz89-ez95-4zez-9376-yz7e68x988yy;69;Male;Premium;27,12;3;Asia;TV;17,99;Credit Card;5;6,78;Drama
44e5ezf4-9957-4y99-axxf-0966xf3z2xz4;58;Female;Basic;5,87;37;Europe;TV;8,99;PayPal;5;0,15;Sci-Fi
3ef7aza6-x2xz-4zf8-9700-8eaa5f286afe;50;Other;Basic;8,97;56;Asia;Laptop;8,99;Credit Card;4;0,16;Comedy
3386z0z9-y2xx-4zy0-aa2f-87fzx712x354;24;Female;Basic;3,74;38;Africa;Laptop;8,99;Debit Card;4;0,1;Drama
8z113aya-3087-4316-z980-6925a693xy6e;60;Male;Standard;1,38;41;Africa;Laptop;13,99;Debit Card;3;0,03;Drama
ay6e7y60-12x5-49f7-927e-a32412e81z93;52;Other;Basic;8,9;23;Asia;Mobile;8,99;PayPal;1;0,37;Comedy
0566y602-68e3-47y4-zaaz-f9xx4xz9xzea;70;Other;Standard;6,76;41;Asia;Tablet;13,99;Crypto;2;0,16;Horror
x5146e9y-493y-4165-a588-0340f585331y;24;Female;Basic;5,25;28;Asia;Laptop;8,99;Gift Card;4;0,18;Comedy
x3a4252z-a64y-4z21-99y8-fa78272e30y8;40;Male;Standard;4,09;37;North America;Mobile;13,99;Gift Card;2;0,11;Sci-Fi
431y392y-36ya-4xef-955a-566f02823y23;28;Other;Basic;13,38;23;North America;TV;8,99;Gift Card;1;0,56;Sci-Fi
